date,product_name,product_id,storage,color,link,fair,good,excellent,rating,reviews,provider,provider_link
31_Oct_22,iPhone 7,iPhone 7 256 GB - Gold - Unlocked,256,Gold,https://www.backmarket.co.uk/en-gb/p/iphone-7-256-gb-gold-unlocked/8545d0ca-a361-4e79-99a5-cf5df8086006,Sold out,Sold out,169.00,4.2,290,MMAPHONESLTD,https://www.backmarket.co.uk/en-gb/s/mmaphonesltd/e015fdde-43ec-4196-bf57-40fce9aac878
31_Oct_22,iPhone 7,iPhone 7 256 GB - Silver - Unlocked,256,Silver,https://www.backmarket.co.uk/en-gb/p/iphone-7-256-gb-silver-unlocked/e8a9150c-8127-44c6-a31c-c4c47cc8cafc,Sold out,150.00,169.00,4.2,290,RueZone,https://www.backmarket.co.uk/en-gb/s/ruezone/5ed71d8c-5c8a-4ed7-9a1b-e7a41863c03f
31_Oct_22,iPhone 7,iPhone 7 256 GB - (Product)Red - Unlocked,256,(PRODUCT)Red,https://www.backmarket.co.uk/en-gb/p/iphone-7-256-gb-productred-unlocked/3e27d9ea-a249-436a-99de-f18009238de8,Sold out,Sold out,245.00,4.2,290,Regents Impex Ltd,https://www.backmarket.co.uk/en-gb/s/regents-impex-ltd/e19f6676-7687-4338-bc69-4028b803794b
31_Oct_22,iPhone 13 Pro Max,iPhone 13 Pro Max 1000 GB - Graphite - Unlocked,1000,Graphite,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-max-1000-gb-graphite-unlocked/bbafec5a-2bb4-4d1a-94da-7889b0295c67,Sold out,Sold out,"1,200.00",4.6,121,BEST4TECH,https://www.backmarket.co.uk/en-gb/s/best4tech/03d04c9d-a534-4648-89d7-f8718b022d3a
31_Oct_22,iPhone 11 Pro,iPhone 11 Pro 256 GB - Space Gray - Unlocked,256,Space Gray,https://www.backmarket.co.uk/en-gb/p/iphone-11-pro-256-gb-space-gray-unlocked/934ce03d-d77d-4ec3-9316-ba84614ad715,327.03,359.03,403.25,4.1,408,Stock Must Go Ltd,https://www.backmarket.co.uk/en-gb/s/stock-must-go-ltd/301ff8d7-9cf7-40b4-9992-66e03c0b1fab
31_Oct_22,iPhone 14 Plus,iPhone 14 Plus 256 GB - Midnight - Unlocked,256,Midnight,https://www.backmarket.co.uk/en-gb/p/gb/141206ea-5786-460a-bb6f-de16e222fee3,Sold out,Sold out,"1,055.00",N/A,N/A,(NI) Britain Tech Ltd,https://www.backmarket.co.uk/en-gb/s/ni-britain-tech-ltd/dbe4c2c5-4300-4645-b103-1989a366b47c
31_Oct_22,iPhone 14 Plus,iPhone 14 Plus 256 GB - Blue - Unlocked,256,Blue,https://www.backmarket.co.uk/en-gb/p/gb/caa34382-eb03-46b9-a30e-9d2c2547922f,Sold out,Sold out,"1,055.00",N/A,N/A,(NI) Britain Tech Ltd,https://www.backmarket.co.uk/en-gb/s/ni-britain-tech-ltd/dbe4c2c5-4300-4645-b103-1989a366b47c
31_Oct_22,iPhone 13 Pro Max,iPhone 13 Pro Max 1000 GB - Alpine Green - Unlocked,1000,Alpine Green,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-max-1000-gb-graphite-unlocked/f21ed65d-0d37-48ed-8adb-f5a9a95f01c7,Sold out,Sold out,"1,299.00",4.6,121,Getmobiles.co.uk,https://www.backmarket.co.uk/en-gb/s/getmobilescouk/396ef722-a3a2-40ae-9a60-87ae50a3df99
31_Oct_22,iPhone 13 Pro Max,iPhone 13 Pro Max 1000 GB - Gold - Unlocked,1000,Gold,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-max-1000-gb-gold-unlocked/d2fffd8d-f0e5-438b-aecd-e8506e52ab8d,Sold out,"1,388.26","1,246.00",4.6,121,musicMagpie,https://www.backmarket.co.uk/en-gb/s/musicmagpie/e42c730e-4957-4972-832d-a010e6490ad7
31_Oct_22,iPhone 14 Plus,iPhone 14 Plus 256 GB - Starlight - Unlocked,256,Starlight,https://www.backmarket.co.uk/en-gb/p/gb/36ab3a80-b311-4b24-9c95-6570d2d5d3a6,Sold out,Sold out,"1,055.00",N/A,N/A,(NI) Britain Tech Ltd,https://www.backmarket.co.uk/en-gb/s/ni-britain-tech-ltd/dbe4c2c5-4300-4645-b103-1989a366b47c
31_Oct_22,iPhone 14 Plus,iPhone 14 Plus 256 GB - Purple - Unlocked,256,Purple,https://www.backmarket.co.uk/en-gb/p/gb/67ec5d65-ee69-4a23-861e-86356f12b15d,Sold out,Sold out,"1,050.00",N/A,N/A,(NI) Britain Tech Ltd,https://www.backmarket.co.uk/en-gb/s/ni-britain-tech-ltd/dbe4c2c5-4300-4645-b103-1989a366b47c
31_Oct_22,iPhone 13 Pro Max,iPhone 13 Pro Max 1000 GB - Sierra Blue - Unlocked,1000,Sierra blue,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-max-1000-gb-sierra-blue-unlocked/372ef883-4c52-4a89-98ce-0ae3d216cad5,"1,099.00",Sold out,"1,389.13",4.6,121,Stock Must Go Ltd,https://www.backmarket.co.uk/en-gb/s/stock-must-go-ltd/301ff8d7-9cf7-40b4-9992-66e03c0b1fab
31_Oct_22,iPhone 13 Pro,iPhone 13 Pro 1000 GB - Sierra Blue - Unlocked,1000,Sierra blue,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-1000-gb-sierra-blue-unlocked/1080f60b-6d16-4280-83a1-2f920327043f,917.50,944.00,974.00,4.5,136,Loop Mobile,https://www.backmarket.co.uk/en-gb/s/loop-mobile/a7905780-155a-48a0-bdfd-149323f8cc21
31_Oct_22,iPhone 13 Pro,iPhone 13 Pro 1000 GB - Graphite - Unlocked,1000,Graphite,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-1000-gb-graphite-unlocked/cfd58ffc-b2b6-4079-a216-f075cd26918f,827.66,944.00,974.00,4.5,137,Stock Must Go Ltd,https://www.backmarket.co.uk/en-gb/s/stock-must-go-ltd/301ff8d7-9cf7-40b4-9992-66e03c0b1fab
31_Oct_22,iPhone 13 Pro,iPhone 13 Pro 1000 GB - Silver - Unlocked,1000,Silver,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-1000-gb-gold-unlocked/54a9246d-4935-429f-91cb-ac31531c9960,924.00,944.00,940.57,4.5,136,Loop Mobile,https://www.backmarket.co.uk/en-gb/s/loop-mobile/a7905780-155a-48a0-bdfd-149323f8cc21
31_Oct_22,iPhone 13 Pro Max,iPhone 13 Pro Max 1000 GB - Silver - Unlocked,1000,Silver,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-max-1000-gb-silver-unlocked/2b172839-ecc5-43b7-b52e-f01aded97ddc,"1,499.00",Sold out,Sold out,4.6,121,Stock Must Go Ltd,https://www.backmarket.co.uk/en-gb/s/stock-must-go-ltd/301ff8d7-9cf7-40b4-9992-66e03c0b1fab
31_Oct_22,iPhone 13 Pro,iPhone 13 Pro 512 GB - Alpine Green - Unlocked,512,Alpine Green,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-512-gb-sierra-blue-unlocked/36fe3f9e-1731-4354-aaf1-c7440b7e396f,Sold out,Sold out,949.99,4.5,136,Mazuma,https://www.backmarket.co.uk/en-gb/s/mazuma/47fc1be5-f8f6-4a6a-95d7-acccf733cc00
31_Oct_22,iPhone 13 Pro Max,iPhone 13 Pro Max 512 GB - Graphite - Unlocked,512,Graphite,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-max-512-gb-graphite-unlocked/5f34ddae-a1a4-4daa-8eca-4dfe5d596b68,924.99,"1,140.00","1,001.72",4.6,121,Phones Direct UK,https://www.backmarket.co.uk/en-gb/s/phones-direct-uk/8e67e8fd-ad92-45e1-8584-66a4296a1d30
31_Oct_22,iPhone 13 Pro,iPhone 13 Pro 1000 GB - Gold - Unlocked,1000,Gold,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-1000-gb-gold-unlocked/d5167769-a85a-415d-a5eb-0fa019416271,"1,085.00",Sold out,Sold out,4.5,137,(NI) Britain Tech Ltd,https://www.backmarket.co.uk/en-gb/s/ni-britain-tech-ltd/dbe4c2c5-4300-4645-b103-1989a366b47c
31_Oct_22,iPhone 13 Pro Max,iPhone 13 Pro Max 512 GB - Gold - Unlocked,512,Gold,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-max-512-gb-gold-unlocked/40d4e6e0-5348-44e8-b334-e2a92593b6f0,929.00,Sold out,"1,089.00",4.6,121,Getmobiles.co.uk,https://www.backmarket.co.uk/en-gb/s/getmobilescouk/396ef722-a3a2-40ae-9a60-87ae50a3df99
31_Oct_22,iPhone 13 Pro Max,iPhone 13 Pro Max 512 GB - Alpine Green - Unlocked,512,Alpine Green,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-max-512-gb-graphite-unlocked/4e29c42d-727c-4beb-a425-be0187a211e9,Sold out,"1,259.00","1,193.50",4.6,121,Mazuma,https://www.backmarket.co.uk/en-gb/s/mazuma/47fc1be5-f8f6-4a6a-95d7-acccf733cc00
31_Oct_22,iPhone 13 mini,iPhone 13 mini 256 GB - Green - Unlocked,256,Green,https://www.backmarket.co.uk/en-gb/p/iphone-13-mini-256-gb-green-unlocked/a1ad833c-83f7-4987-ad98-4296836da0fb,599.00,680.00,Sold out,4.7,47,Digital Techno,https://www.backmarket.co.uk/en-gb/s/digital-techno/5b611bd5-aaa3-42ac-9b7a-84e4648117a1
31_Oct_22,iPhone 13 Pro Max,iPhone 13 Pro Max 512 GB - Silver - Unlocked,512,Silver,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-max-512-gb-silver-unlocked/b9c65b50-3eca-4e6c-8c2b-0e5635893680,"1,110.00",Sold out,"1,106.76",4.6,121,BEST4TECH,https://www.backmarket.co.uk/en-gb/s/best4tech/03d04c9d-a534-4648-89d7-f8718b022d3a
31_Oct_22,iPhone 13 Pro Max,iPhone 13 Pro Max 512 GB - Sierra Blue - Unlocked,512,Sierra blue,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-max-512-gb-sierra-blue-unlocked/fe1ab4be-2963-48b3-84bd-658c516261d0,884.99,920.00,970.00,4.6,121,Mazuma,https://www.backmarket.co.uk/en-gb/s/mazuma/47fc1be5-f8f6-4a6a-95d7-acccf733cc00
31_Oct_22,iPhone 13 mini,iPhone 13 mini 512 GB - (Product)Red - Unlocked,512,(PRODUCT)Red,https://www.backmarket.co.uk/en-gb/p/iphone-13-mini-512-gb-productred-unlocked/27ec1c46-06ca-447e-88ed-ca9dafd959fe,Sold out,846.25,Sold out,4.7,47,(NI) Britain Tech Ltd,https://www.backmarket.co.uk/en-gb/s/ni-britain-tech-ltd/dbe4c2c5-4300-4645-b103-1989a366b47c
31_Oct_22,iPhone 13 mini,iPhone 13 mini 512 GB - Blue - Unlocked,512,Blue,https://www.backmarket.co.uk/en-gb/p/iphone-13-mini-512-gb-blue-unlocked/d6d3cb08-5785-4e42-a3bb-f6c1e61718c1,Sold out,815.00,Sold out,4.7,47,(NI) Britain Tech Ltd,https://www.backmarket.co.uk/en-gb/s/ni-britain-tech-ltd/dbe4c2c5-4300-4645-b103-1989a366b47c
31_Oct_22,iPhone 13 mini,iPhone 13 mini 512 GB - Midnight - Unlocked,512,Midnight,https://www.backmarket.co.uk/en-gb/p/iphone-13-mini-512-gb-unlocked/7f1b1e85-d352-41a6-9386-20d1b9aab87b,Sold out,800.00,Sold out,4.7,47,(NI) Britain Tech Ltd,https://www.backmarket.co.uk/en-gb/s/ni-britain-tech-ltd/dbe4c2c5-4300-4645-b103-1989a366b47c
31_Oct_22,iPhone 13,iPhone 13 512 GB - Midnight - Unlocked,512,Midnight,https://www.backmarket.co.uk/en-gb/p/iphone-13-512-gb-unlocked/57714cb2-bb00-4a67-b7ef-e45b1f799b90,Sold out,954.13,830.00,4.6,122,musicMagpie,https://www.backmarket.co.uk/en-gb/s/musicmagpie/e42c730e-4957-4972-832d-a010e6490ad7
31_Oct_22,iPhone 13 mini,iPhone 13 mini 256 GB - Red - Unlocked,256,Red,https://www.backmarket.co.uk/en-gb/p/iphone-13-mini-256-gb-productred-unlocked/cf289831-e6b5-463e-999d-c6d352796288,655.00,644.27,Sold out,4.7,47,SmartFoneStoreUK,https://www.backmarket.co.uk/en-gb/s/smartfonestoreuk/b4aca31f-556b-472b-b737-206a2d1d9a82
31_Oct_22,iPhone 13,iPhone 13 512 GB - Blue - Unlocked,512,Blue,https://www.backmarket.co.uk/en-gb/p/iphone-13-512-gb-blue-unlocked/d505f4c1-eaac-42be-9ef8-cc4d1a2862ee,Sold out,Sold out,799.99,4.6,122,Mazuma,https://www.backmarket.co.uk/en-gb/s/mazuma/47fc1be5-f8f6-4a6a-95d7-acccf733cc00
31_Oct_22,iPhone 13,iPhone 13 512 GB - Pink - Unlocked,512,Pink,https://www.backmarket.co.uk/en-gb/p/iphone-13-512-gb-pink-unlocked/45d1d91f-70d4-4ffc-bb26-6a28b558d4f6,999.00,830.00,Sold out,4.6,124,(NI) Britain Tech Ltd,https://www.backmarket.co.uk/en-gb/s/ni-britain-tech-ltd/dbe4c2c5-4300-4645-b103-1989a366b47c
31_Oct_22,iPhone 13,iPhone 13 512 GB - Starlight - Unlocked,512,Starlight,https://www.backmarket.co.uk/en-gb/p/iphone-13-512-gb-unlocked/81ab240b-44af-4bb1-a59a-1321ffdd74ba,Sold out,Sold out,876.70,4.6,124,(NI) Britain Tech Ltd,https://www.backmarket.co.uk/en-gb/s/ni-britain-tech-ltd/dbe4c2c5-4300-4645-b103-1989a366b47c
31_Oct_22,iPhone 13,iPhone 13 512 GB - Red - Unlocked,512,Red,https://www.backmarket.co.uk/en-gb/p/iphone-13-512-gb-productred-unlocked/0856adb6-cf00-4967-b75c-f7c55723027b,Sold out,Sold out,"1,049.00",4.6,124,Fone-Central Ltd,https://www.backmarket.co.uk/en-gb/s/fone-central-ltd/4aafae13-ed12-4f4c-8344-72a03c939d7c
31_Oct_22,iPhone 13 mini,iPhone 13 mini 256 GB - Blue - Unlocked,256,Blue,https://www.backmarket.co.uk/en-gb/p/iphone-13-mini-256-gb-blue-unlocked/a47e8889-ee72-47fc-b0d2-21b0887903f6,675.00,Sold out,699.99,4.7,47,(NI) Britain Tech Ltd,https://www.backmarket.co.uk/en-gb/s/ni-britain-tech-ltd/dbe4c2c5-4300-4645-b103-1989a366b47c
31_Oct_22,iPhone 12 mini,iPhone 12 mini 256 GB - Black - Unlocked,256,Black,https://www.backmarket.co.uk/en-gb/p/iphone-12-mini-256-gb-black-unlocked/dfb6daed-e9a5-4f63-80e3-9fc39a94a931,405.00,431.00,563.50,4.3,184,musicMagpie,https://www.backmarket.co.uk/en-gb/s/musicmagpie/e42c730e-4957-4972-832d-a010e6490ad7
31_Oct_22,iPhone 7 Plus,iPhone 7 Plus 256 GB - Jet Black - Unlocked,256,Jet Black,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-256-gb-jet-black-unlocked/47c95e02-b151-42a3-b5cc-e06c98e31388,Sold out,Sold out,329.00,4.2,98,Regents Impex Ltd,https://www.backmarket.co.uk/en-gb/s/regents-impex-ltd/e19f6676-7687-4338-bc69-4028b803794b
31_Oct_22,iPhone 12 mini,iPhone 12 mini 256 GB - Green - Unlocked,256,Green,https://www.backmarket.co.uk/en-gb/p/iphone-12-mini-256-gb-green-unlocked/773d0216-cfd9-4713-919c-10f92949fd68,399.99,444.00,464.00,4.3,184,Phones Direct UK,https://www.backmarket.co.uk/en-gb/s/phones-direct-uk/8e67e8fd-ad92-45e1-8584-66a4296a1d30
31_Oct_22,iPhone 12 mini,iPhone 12 mini 256 GB - Red - Unlocked,256,Red,https://www.backmarket.co.uk/en-gb/p/iphone-12-mini-256-gb-productred-unlocked/7c733224-46d2-46d8-823b-7e39a4be591b,484.14,606.13,Sold out,4.3,184,ANIMUS CORPORATION N.I LIMITED,https://www.backmarket.co.uk/en-gb/s/animus-corporation-ni-limited/e50379e1-825b-4c7b-bd8e-1447cd390cae
31_Oct_22,iPhone 13,iPhone 13 256 GB - Green - Unlocked,256,Green,https://www.backmarket.co.uk/en-gb/p/iphone-13-256-gb-green-unlocked/6b725a0e-3c5c-4ac4-bcbb-6081176ffdee,899.00,850.00,799.00,4.6,122,Getmobiles.co.uk,https://www.backmarket.co.uk/en-gb/s/getmobilescouk/396ef722-a3a2-40ae-9a60-87ae50a3df99
31_Oct_22,iPhone 7 Plus,iPhone 7 Plus 256 GB - Red - Unlocked,256,Red,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-256-gb-productred-unlocked/62717e7e-8352-46d7-aaae-1cb398f0bf0b,189.00,Sold out,276.00,4.2,98,Cellentric Ltd,https://www.backmarket.co.uk/en-gb/s/cellentric-ltd/b24417a9-7dde-4170-bb3a-83447f99bd27
31_Oct_22,iPhone 12 mini,iPhone 12 mini 256 GB - White - Unlocked,256,White,https://www.backmarket.co.uk/en-gb/p/iphone-12-mini-256-gb-white-unlocked/69367c09-a621-4c1d-9929-055097ca2da0,394.36,431.00,646.15,4.3,184,Stock Must Go Ltd,https://www.backmarket.co.uk/en-gb/s/stock-must-go-ltd/301ff8d7-9cf7-40b4-9992-66e03c0b1fab
31_Oct_22,iPhone 12 mini,iPhone 12 mini 256 GB - Purple - Unlocked,256,Purple,https://www.backmarket.co.uk/en-gb/p/iphone-12-mini-256-gb-purple-unlocked/c39a4b7d-6acb-49f2-bf03-370ffc6c22ed,Sold out,599.00,547.14,4.3,185,(NI) Britain Tech Ltd,https://www.backmarket.co.uk/en-gb/s/ni-britain-tech-ltd/dbe4c2c5-4300-4645-b103-1989a366b47c
31_Oct_22,iPhone XR,iPhone XR 256 GB - White - Unlocked,256,White,https://www.backmarket.co.uk/en-gb/p/iphone-xr-256-gb-white-unlocked/3ffb04bf-42c6-4e6a-8266-a854a8d1e6bb,Sold out,Sold out,548.00,4.5,736,We Sell Mobiles,https://www.backmarket.co.uk/en-gb/s/we-sell-mobiles/92fa05f3-4160-410e-8ac1-d5d8e0998583
31_Oct_22,iPhone XR,iPhone XR 128 GB - Coral - Unlocked,128,Coral,https://www.backmarket.co.uk/en-gb/p/iphone-xr-128-gb-coral-unlocked/d1f26a30-114e-4172-ac64-060eb5ec9869,209.49,254.73,399.00,4.5,736,Phones Direct UK,https://www.backmarket.co.uk/en-gb/s/phones-direct-uk/8e67e8fd-ad92-45e1-8584-66a4296a1d30
31_Oct_22,iPhone 7 Plus,iPhone 7 Plus 128 GB - Jet Black - Unlocked,128,Jet Black,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-128-gb-jet-black-unlocked/8c15c234-0651-431a-bddc-726f93b5b96b,162.00,199.95,Sold out,4.2,98,musicMagpie,https://www.backmarket.co.uk/en-gb/s/musicmagpie/e42c730e-4957-4972-832d-a010e6490ad7
31_Oct_22,iPhone 7 Plus,iPhone 7 Plus 128 GB - Black - Unlocked,128,Black,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-128-gb-black-unlocked/2169b39e-4bdd-419e-8226-77e6dd07eee3,139.95,Sold out,155.51,4.2,98,Buyur,https://www.backmarket.co.uk/en-gb/s/buyur/850616f1-61f6-45d8-9f1b-7b372b42b727
31_Oct_22,iPhone 7 Plus,iPhone 7 Plus 128 GB - Red - Unlocked,128,Red,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-128-gb-productred-unlocked/e009a3f2-ace0-43bf-b74c-75e21fc1eec3,161.00,165.52,214.96,4.2,98,Gecko Mobile Shop,https://www.backmarket.co.uk/en-gb/s/gecko-mobile-shop/2d086dda-0694-472b-bc01-e5c2923b68a2
31_Oct_22,iPhone 7 Plus,iPhone 7 Plus 128 GB - Gold - Unlocked,128,Gold,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-128-gb-gold-unlocked/9288697b-37de-4c21-b402-c011abbde290,Sold out,176.95,219.69,4.2,98,Buyur,https://www.backmarket.co.uk/en-gb/s/buyur/850616f1-61f6-45d8-9f1b-7b372b42b727
31_Oct_22,iPhone SE,iPhone SE 16 GB - Space Gray - Unlocked,16,Space Gray,https://www.backmarket.co.uk/en-gb/p/iphone-se-16-gb-space-gray-unlocked/66a00af2-210d-4cb2-a581-0018c7c890bf,75.00,66.38,75.33,3.9,162,Cell Market Ltd,https://www.backmarket.co.uk/en-gb/s/cell-market-ltd/15d522d9-088e-4e58-a022-7813844a0ce2
31_Oct_22,iPhone 12 Pro,iPhone 12 Pro 512 GB - Pacific Blue - Unlocked,512,Pacific blue,https://www.backmarket.co.uk/en-gb/p/iphone-12-pro-512-gb-pacific-blue-unlocked/7692f1a2-fd7d-4710-aec8-f07154d94eb9,557.70,589.99,664.50,4.3,222,Stock Must Go Ltd,https://www.backmarket.co.uk/en-gb/s/stock-must-go-ltd/301ff8d7-9cf7-40b4-9992-66e03c0b1fab
31_Oct_22,iPhone XS Max,iPhone XS Max 512 GB - Space Gray - Unlocked,512,Space Gray,https://www.backmarket.co.uk/en-gb/p/iphone-xs-max-512-gb-space-gray-unlocked/c7bfaa97-3c78-4842-95c9-228c6d29201e,361.00,520.00,Sold out,4.3,140,BEST4TECH,https://www.backmarket.co.uk/en-gb/s/best4tech/03d04c9d-a534-4648-89d7-f8718b022d3a
31_Oct_22,iPhone XS,iPhone XS 512 GB - Space Gray - Unlocked,512,Space Gray,https://www.backmarket.co.uk/en-gb/p/iphone-xs-512-gb-space-gray-unlocked/10d42947-d452-447b-b7fe-b3c265c9e4e8,299.00,311.53,354.00,4.1,391,Stock Must Go Ltd,https://www.backmarket.co.uk/en-gb/s/stock-must-go-ltd/301ff8d7-9cf7-40b4-9992-66e03c0b1fab
31_Oct_22,iPhone XS,iPhone XS 512 GB - Gold - Unlocked,512,Gold,https://www.backmarket.co.uk/en-gb/p/iphone-xs-512-gb-gold-unlocked/ec470852-c0f2-4bf7-9d19-ae3305756e2d,299.99,Sold out,374.99,4.1,391,Phones Direct UK,https://www.backmarket.co.uk/en-gb/s/phones-direct-uk/8e67e8fd-ad92-45e1-8584-66a4296a1d30
31_Oct_22,iPhone 7 Plus,iPhone 7 Plus 32 GB - Jet Black - Unlocked,32,Jet Black,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-32-gb-jet-black-unlocked/bc3de452-4b8e-4496-9749-887b547822e9,129.00,Sold out,Sold out,4.2,98,Next Day Mobiles LTD,https://www.backmarket.co.uk/en-gb/s/next-day-mobiles-ltd/4b18f0ed-bb1b-4b2e-99e3-f1ec469fd09d
31_Oct_22,iPhone 7 Plus,iPhone 7 Plus 32 GB - Black - Unlocked,32,Black,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-32-gb-black-unlocked/84d1b8f7-2efa-4ff5-810b-e75032ed8bad,114.79,125.00,127.96,4.2,98,Next Day Mobiles LTD,https://www.backmarket.co.uk/en-gb/s/next-day-mobiles-ltd/4b18f0ed-bb1b-4b2e-99e3-f1ec469fd09d
31_Oct_22,iPhone 6s,iPhone 6s 32 GB - Grey - Unlocked,32,Grey,https://www.backmarket.co.uk/en-gb/p/iphone-6-32-gb-unlocked/c01d8d0f-0b06-4a93-913c-18bbf327fb16,94.00,Sold out,95.00,4.2,78,Stock Must Go Ltd,https://www.backmarket.co.uk/en-gb/s/stock-must-go-ltd/301ff8d7-9cf7-40b4-9992-66e03c0b1fab
31_Oct_22,iPhone 6S,iPhone 6S 16 GB - Space Gray - Unlocked,16,Space Gray,https://www.backmarket.co.uk/en-gb/p/iphone-6s-16-gb-space-gray-unlocked/7c13a280-6e76-4521-a501-b593987052b7,78.46,90.00,102.00,4.2,78,BEST4TECH,https://www.backmarket.co.uk/en-gb/s/best4tech/03d04c9d-a534-4648-89d7-f8718b022d3a
